,type,v:0,v:1,v:2,radius,Points:0,Points:1,Points:2
3165,1,0.051651,-0.0010482000000000002,-9.6948e-05,0.0021,-0.00085282,-0.052207,0.056242999999999994
3166,2,0.057545000000000006,0.0067496000000000006,-7.7428e-06,0.0021,0.0069671,-0.058017,0.053780999999999995
3167,1,0.053334000000000006,0.00062354,-1.2927e-05,0.0021,0.00095833,-0.053824000000000004,0.052828
3168,1,0.056960000000000004,0.0027925999999999997,1.6313e-05,0.0021,0.0030556,-0.057426,0.052421
3169,1,0.054912,0.0028254,-6.603e-05,0.0021,0.0030779,-0.055398,0.056086000000000004
3170,1,0.050817,0.0032626999999999995,-7.6885e-05,0.0021,0.0036899999999999997,-0.051362,0.055167999999999995
3171,2,0.051962,0.0059397,2.4368e-05,0.0021,0.0062935000000000005,-0.052527,0.05108
3172,2,0.05346,0.0066535,-6.7555e-05,0.0021,0.0069422,-0.053997,0.054941
3173,2,0.057483000000000006,0.0098635,-2.8815e-05,0.0021,0.010046,-0.057928,0.05660900000000001
3174,2,0.057161000000000003,0.010316,4.2945e-05,0.0021,0.010536,-0.057620000000000005,0.05140499999999999
3175,2,0.053029,0.010013,1.0473e-05,0.0021,0.01025,-0.053507000000000006,0.052129999999999996
3176,2,0.053523,0.011109,-5.9489e-05,0.0021,0.011337,-0.053966,0.056152999999999995
3177,2,0.056638,0.013275,3.345e-05,0.0021,0.01347,-0.057094000000000006,0.05435
3178,2,0.053147,0.01547,5.212e-05,0.0021,0.015614,-0.053625,0.05529
3179,2,0.057226,0.019547,0.00022149,0.0021,0.019811000000000002,-0.057647000000000004,0.050807
3180,2,0.055199,0.015936000000000002,0.00015849,0.0021,0.016176,-0.055686,0.051487
3181,2,0.056946000000000004,0.016812999999999998,2.5519e-05,0.0021,0.016964,-0.057353999999999995,0.057634000000000005
3182,2,0.051198,0.016528,0.000221,0.0021,0.016744,-0.051759000000000006,0.050171
3183,2,0.055078999999999996,0.019135,0.00010703,0.0021,0.019298,-0.055521,0.05467999999999999
3184,2,0.050906,0.018702,0.00012762,0.0021,0.018871000000000002,-0.051433000000000006,0.053755
3185,2,0.056967,0.022859,0.0001533,0.0021,0.023075,-0.057324,0.054315999999999996
3186,2,0.052686000000000004,0.022479,0.000178,0.0021,0.022673,-0.053186000000000004,0.053897
3187,2,0.056983000000000006,0.02371,0.00025331,0.0021,0.023944999999999998,-0.057379999999999994,0.050149
3188,2,0.056263,0.028501,0.00026679,0.0021,0.028789,-0.056475,0.05166799999999999
3189,2,0.053125,0.025509999999999998,0.00035071,0.0021,0.025754000000000003,-0.053676999999999996,0.050838
3190,2,0.051688,0.025116,0.00012256,0.0021,0.025312,-0.052113,0.057224000000000004
3191,2,0.055137,0.026470999999999998,0.00017491,0.0021,0.026726999999999997,-0.055465999999999994,0.055158000000000006
3192,2,0.051673000000000004,0.028783999999999997,0.00025019999999999996,0.0021,0.029095,-0.052104,0.054403999999999994
3193,2,0.05539500000000001,0.029923,0.00019495,0.0021,0.030164,-0.05570800000000001,0.05754
3194,2,0.056414,0.033886,0.0002274,0.0021,0.03419,-0.056680999999999995,0.05631
3195,2,0.054286,0.031898,0.00025798,0.0021,0.032233,-0.05461799999999999,0.053236
3196,2,0.052353,0.032683,0.00024165,0.0021,0.033031,-0.052721000000000004,0.057032000000000006
3197,2,0.055312,0.035338,0.00024577,0.0021,0.035626,-0.055528999999999995,0.050769
3198,2,0.051141000000000006,0.033818,0.00030755,0.0021,0.034201999999999996,-0.051573,0.051144
3199,2,0.053230999999999994,0.035817,0.00025149,0.0021,0.036174,-0.053523,0.054393
3200,2,0.057549,0.038997000000000004,0.00015769999999999998,0.0021,0.039211,-0.057677,0.050611
3201,2,0.056914,0.03828,0.00020538,0.0021,0.038533,-0.057088,0.05628300000000001
3202,2,0.05248200000000001,0.03859,0.00019179,0.0021,0.038906,-0.05269,0.051327
3203,2,0.055297000000000006,0.040952999999999996,0.00017447,0.0021,0.041201,-0.055434000000000004,0.053524
3204,2,0.055005,0.041625,0.00019157,0.0021,0.041848,-0.055189999999999996,0.058009000000000005
3205,2,0.051907,0.039556,0.00026472,0.0021,0.039871,-0.052207,0.055844000000000005
3206,2,0.05340399999999999,0.04262,0.00014518,0.0021,0.042842,-0.053562,0.050164
3207,2,0.05284199999999999,0.04389,0.00013559,0.0021,0.044118,-0.052953,0.0552
3208,2,0.055773,0.045318000000000004,9.7646e-05,0.0021,0.045454,-0.055871000000000004,0.052494000000000006
3209,2,0.055529999999999996,0.046929000000000005,4.9358000000000004e-05,0.0021,0.04704,-0.055577,0.056652999999999995
3210,2,0.051105000000000005,0.046095,0.00011704,0.0021,0.046278,-0.05128099999999999,0.050834
3211,2,0.053623000000000004,0.048822000000000004,4.3065e-05,0.0021,0.048913,-0.053703,0.053408000000000004
3212,2,0.052504999999999996,0.049906,1.63e-05,0.0021,0.049963,-0.052646000000000005,0.057328
3213,2,0.050747,0.051694000000000004,5.6299e-05,0.0021,0.051743,-0.050871,0.052215
3214,1,0.04664,-0.055577,9.0539e-05,0.0021,-0.055596000000000007,-0.047013,0.053002
3215,1,0.049926,-0.052270000000000004,1.6642e-05,0.0021,-0.052398,-0.050207,0.05375
3216,1,0.051066,-0.051514,-4.0775e-05,0.0021,-0.05151,-0.051097000000000004,0.057746000000000006
3217,1,0.048258999999999996,-0.054399,-0.00022823,0.0021,-0.054403999999999994,-0.048198000000000005,0.056846
3218,1,0.045846,-0.051377,0.00012678,0.0021,-0.051428999999999996,-0.046138,0.053889
3219,1,0.044832,-0.05707,-0.00017533,0.0021,-0.057166999999999996,-0.045015,0.056336000000000004
3220,1,0.044732999999999995,-0.059183000000000006,0.00064113,0.0021,-0.05785,-0.043999,0.051144999999999996
3221,1,0.043683,-0.053253999999999996,-0.00010224,0.0021,-0.053189,-0.043881,0.056951
3222,1,0.048132,-0.049402999999999996,0.0018545000000000002,0.0021,-0.049088,-0.048282,0.051157999999999995
3223,1,0.049182,-0.048753,0.00039312,0.0021,-0.048654,-0.049066000000000005,0.055433
3224,1,0.04961,-0.044851999999999996,0.00045939,0.0021,-0.044661,-0.049688,0.056567
3225,1,0.046366000000000004,-0.04607,0.00079059,0.0021,-0.045965,-0.046586,0.053376
3226,1,0.043782,-0.048635000000000005,-6.0065e-05,0.0021,-0.048313,-0.044013,0.055712
3227,1,0.049342000000000004,-0.043047,0.00023498,0.0021,-0.042772000000000004,-0.049201999999999996,0.052660000000000005
3228,1,0.046661,-0.042237000000000004,0.00021324,0.0021,-0.042142,-0.046801,0.058303999999999995
3229,1,0.050726,-0.041037,0.00024301,0.0021,-0.040938,-0.050809,0.058146
3230,1,0.04963,-0.038827999999999994,0.00017074,0.0021,-0.038610000000000005,-0.049674,0.052785000000000006
3231,1,0.047325,-0.038086,0.00025003,0.0021,-0.038058999999999996,-0.047436,0.057642
3232,1,0.046141,-0.040683,0.00025288,0.0021,-0.040529,-0.046185000000000004,0.05449400000000001
3233,1,0.044802,-0.03696,0.00013259,0.0021,-0.036895,-0.045001,0.052796
3234,1,0.04381,-0.042239,0.00037216,0.0021,-0.041875,-0.044019,0.051163
3235,1,0.050855000000000004,-0.035943,0.00020544,0.0021,-0.035884,-0.051003,0.057815
3236,1,0.048195,-0.035203,0.00014204,0.0021,-0.035093,-0.048364,0.05465
3237,1,0.049512,-0.033662,8.1682e-05,0.0021,-0.033672,-0.049697000000000005,0.050943
3238,1,0.050562,-0.031528,0.0001296,0.0021,-0.031411,-0.050767,0.055025
3239,1,0.046319,-0.031241,0.00010143,0.0021,-0.031129,-0.046588,0.05512
3240,1,0.045283,-0.033036,0.00010316,0.0021,-0.032975,-0.045606,0.051485
3241,1,0.043883,-0.035746,0.00010417,0.0021,-0.035733999999999995,-0.044076,0.056718
3242,1,0.048598,-0.028464,8.4512e-05,0.0021,-0.028272000000000002,-0.048838,0.053019000000000004
3243,1,0.049955,-0.027979,0.00011713,0.0021,-0.027839,-0.050156,0.057124
3244,1,0.046008,-0.027107999999999997,0.00011103,0.0021,-0.026894,-0.046217,0.05606900000000001
3245,1,0.048803,-0.025166,8.910399999999999e-05,0.0021,-0.02486,-0.049083,0.050589
3246,1,0.049136,-0.02471,7.5311e-05,0.0021,-0.024484,-0.049371,0.054751999999999995
3247,1,0.046804000000000005,-0.022972,4.8003999999999996e-05,0.0021,-0.022654,-0.047006,0.05769199999999999
3248,1,0.044618,-0.025230000000000002,0.00010988,0.0021,-0.024891,-0.044946,0.051307000000000005
3249,1,0.050086,-0.021501,2.4126999999999998e-05,0.0021,-0.02119,-0.050379,0.052392999999999995
3250,1,0.045852,-0.021748,4.532e-05,0.0021,-0.021338,-0.046257,0.053109
3251,1,0.047047000000000005,-0.018894,-4.4708e-06,0.0021,-0.018502,-0.047342,0.057225
3252,1,0.047948000000000005,-0.018056,-4.4457e-05,0.0021,-0.017651,-0.048288,0.053226
3253,1,0.050493,-0.016569,-4.7901e-05,0.0021,-0.016214,-0.050795,0.057882
3254,1,0.044637,-0.015553,-1.3267999999999999e-05,0.0021,-0.015090000000000001,-0.045194,0.05519500000000001
3255,1,0.047875,-0.013943,-3.1936e-05,0.0021,-0.013463,-0.048353,0.05298200000000001
3256,1,0.046370999999999996,-0.011959000000000001,-2.1296e-05,0.0021,-0.011369,-0.047057999999999996,0.056372000000000005
3257,1,0.045475,-0.011214,0.00020342,0.0021,-0.010656,-0.045619,0.051507000000000004
3258,1,0.047481,-0.0089761,0.00012183,0.0021,-0.008126999999999999,-0.047963,0.053878999999999996
3259,1,0.043947,-0.0092109,8.2814e-05,0.0021,-0.008614100000000001,-0.043902,0.054770000000000006
3260,1,0.04962,-0.007187600000000001,3.0825e-05,0.0021,-0.0064643999999999995,-0.050062999999999996,0.050651
3261,1,0.045794,-0.0062933,0.00053733,0.0021,-0.005401899999999999,-0.045838,0.051503
3262,1,0.049651999999999995,-0.0058353,-1.5830999999999998e-05,0.0021,-0.0045678,-0.050109,0.054390999999999995
3263,1,0.045295999999999996,-0.006558499999999999,0.00126,0.0021,-0.0051347,-0.045909,0.055966999999999996
3264,1,0.047724,-0.0026837,0.00042105,0.0021,-0.0019131,-0.048148,0.05181
3265,1,0.047547000000000006,-0.0035707,0.0005928,0.0021,-0.0015175999999999998,-0.047981,0.056295000000000005
3266,1,0.043394,-0.00023050000000000002,-0.00010194,0.0021,-0.0011611,-0.044248,0.053113
3267,1,0.045174,-1.9479e-06,0.0012884,0.0021,0.0016532,-0.044556,0.05625
3268,1,0.047310000000000005,0.0013161,0.00010732,0.0021,0.0018017,-0.047908,0.053746
3269,1,0.044327,0.0010244000000000002,3.0169000000000002e-05,0.0021,0.0017962,-0.045422000000000004,0.050381999999999996
3270,1,0.050073,0.0020106,3.1548000000000004e-05,0.0021,0.0025559000000000003,-0.050626,0.05065
3271,1,0.048007999999999995,0.0017154,-0.00028562,0.0021,0.0023109000000000003,-0.048485,0.057887
3272,2,0.048159,0.0052741,1.3632000000000001e-05,0.0021,0.0057775,-0.048698000000000005,0.052689
3273,2,0.044701,0.0042578,0.00093074,0.0021,0.0053503,-0.044788,0.054301
3274,2,0.047842,0.0060847,-8.0108e-05,0.0021,0.0063663999999999995,-0.048195,0.056916999999999995
3275,2,0.050324,0.012986000000000001,4.0299e-05,0.0021,0.013168000000000001,-0.050783,0.053409000000000005
3276,2,0.044817,0.008524700000000001,0.00032327,0.0021,0.0089295,-0.044886,0.057027999999999995
3277,2,0.049981,0.008841700000000001,-5.1444e-05,0.0021,0.009160600000000001,-0.050448,0.054769000000000005
3278,2,0.049147,0.009006700000000001,5.891e-05,0.0021,0.0093277,-0.049652999999999996,0.050658999999999996
3279,2,0.04578,0.008480799999999998,0.00021432,0.0021,0.0090599,-0.046110000000000005,0.052888
3280,2,0.046168,0.012497,0.00018467,0.0021,0.012796,-0.046679000000000005,0.051098000000000005
3281,2,0.047074,0.011597,2.1465999999999997e-05,0.0021,0.011944,-0.047432,0.05562
3282,2,0.043403,0.011966,-0.00025837,0.0021,0.012472,-0.043617,0.053971000000000005
3283,2,0.050252,0.021238,6.851100000000001e-05,0.0021,0.021366,-0.050733,0.057038
3284,2,0.045162,0.015594,0.00012857,0.0021,0.015732,-0.045667,0.055629
3285,2,0.049244,0.016176,5.1911000000000005e-05,0.0021,0.016314,-0.049711,0.056591999999999996
3286,2,0.047742,0.016262000000000002,0.00016401,0.0021,0.016408000000000002,-0.048293,0.05246
3287,2,0.043689,0.01624,0.00024383,0.0021,0.016243,-0.044189,0.05161
3288,2,0.049211000000000005,0.021637,0.00028161,0.0021,0.021837,-0.049835000000000004,0.050663
3289,2,0.045899,0.020087,0.00017522,0.0021,0.020205,-0.046554000000000005,0.052687
3290,2,0.046397,0.019427,3.7801999999999995e-05,0.0021,0.019481000000000002,-0.046991000000000005,0.056971
3291,2,0.049502,0.02509,0.00027444,0.0021,0.025325,-0.050104,0.052972000000000005
3292,2,0.046595,0.023224,0.00014957,0.0021,0.023379,-0.047238999999999996,0.055323000000000004
3293,2,0.043874,0.025057,0.00012109999999999999,0.0021,0.0252,-0.044525999999999996,0.057935
3294,2,0.04732,0.028331,0.00027548,0.0021,0.028654000000000002,-0.047951,0.05425700000000001
3295,2,0.043755,0.025968,0.00025607,0.0021,0.026251,-0.044544,0.05386799999999999
3296,2,0.04409,0.028947000000000004,0.00025364,0.0021,0.02928,-0.044799,0.056938
3297,2,0.0478,0.026735000000000002,0.00015252,0.0021,0.026929,-0.048336000000000004,0.058040999999999995
3298,2,0.049014999999999996,0.030104000000000002,0.00035454,0.0021,0.030548000000000002,-0.049569999999999996,0.050782
3299,2,0.043795,0.03007,0.00023909,0.0021,0.030506000000000002,-0.044555000000000004,0.052729
3300,2,0.048882,0.035073,0.00021841,0.0021,0.035438,-0.049373,0.057749
3301,2,0.048945999999999996,0.03211,0.0003269,0.0021,0.032541,-0.049474000000000004,0.054456
3302,2,0.046754000000000004,0.033535,0.00041056,0.0021,0.034071,-0.047339,0.051181
3303,2,0.04525,0.033625999999999996,0.00034449999999999997,0.0021,0.034079000000000005,-0.045854,0.055874
3304,2,0.048948,0.036248,0.00033877,0.0021,0.036663,-0.049415,0.053739999999999996
3305,2,0.049879,0.042323,0.0002325,0.0021,0.042624,-0.050094,0.052522000000000006
3306,2,0.044362,0.037251,0.00023243,0.0021,0.037551,-0.044937,0.058036000000000004
3307,2,0.04471,0.037204,0.0003483,0.0021,0.037597000000000005,-0.04533,0.053662
3308,2,0.04808,0.03889,0.00035176,0.0021,0.039285,-0.048416,0.050619
3309,2,0.04761,0.039931,0.00031633,0.0021,0.040246,-0.048063999999999996,0.055403999999999995
3310,2,0.044483999999999996,0.041387,0.00032655,0.0021,0.041697000000000005,-0.045058999999999995,0.052879999999999996
3311,2,0.044324,0.041476,0.00026751,0.0021,0.041718,-0.044823,0.057598
3312,2,0.048926,0.043649,0.00018696,0.0021,0.043862,-0.049239,0.057121000000000005
3313,2,0.049942,0.047057999999999996,0.00010961,0.0021,0.047185000000000005,-0.050134,0.054747000000000004
3314,2,0.046348,0.044666000000000004,0.00035696,0.0021,0.044951,-0.046799,0.050912
3315,2,0.045292,0.045016,0.00036474,0.0021,0.045183999999999995,-0.045670999999999996,0.055402
3316,2,0.047706,0.048809,0.00019140000000000002,0.0021,0.048952999999999997,-0.048008999999999996,0.051003
3317,2,0.047311,0.049776999999999995,8.2641e-05,0.0021,0.049854,-0.047529,0.056617999999999995
3318,2,0.044603,0.05042,0.00017826,0.0021,0.050483,-0.044919,0.053394000000000004
3319,2,0.043256,0.048273,0.00025414,0.0021,0.048386,-0.04355,0.057073
3320,2,0.048901,0.053549,3.9692e-05,0.0021,0.053587,-0.049020999999999995,0.055465
3321,2,0.044176,0.052438,0.00010276,0.0021,0.052461,-0.0444,0.057592
3322,2,0.047835,0.054601,8.332600000000001e-05,0.0021,0.05461900000000001,-0.047958,0.051288
3323,2,0.045112,0.055136000000000004,9.4718e-05,0.0021,0.055153999999999995,-0.045274,0.05452100000000001
3324,2,0.043797,0.057863,4.2479e-05,0.0021,0.057925,-0.043907999999999996,0.05171
3325,2,0.043794,0.057977,2.8925e-05,0.0021,0.057955999999999994,-0.043868,0.057289
3326,1,0.041509,-0.058961,-0.0003252,0.0021,-0.059254999999999995,-0.041887,0.054480999999999995
3327,1,0.038636000000000004,-0.061311000000000004,3.2595e-05,0.0021,-0.061371,-0.038738,0.056258
3328,1,0.038993,-0.062287,-0.00035291,0.0021,-0.06193099999999999,-0.0379,0.052191999999999995
3329,1,0.037567,-0.057621000000000006,8.9131e-05,0.0021,-0.057622,-0.037933,0.057951
3330,1,0.041574,-0.055813,-0.00013623,0.0021,-0.056388,-0.039809,0.051578
3331,1,0.043934,-0.053745,0.0010894,0.0021,-0.054011,-0.043125,0.052552
3332,1,0.040447000000000004,-0.055448000000000004,0.00031241,0.0021,-0.055416,-0.0406,0.055586
3333,1,0.039271,-0.051834000000000005,0.00064685,0.0021,-0.052361000000000005,-0.039297000000000006,0.053014
3334,1,0.04048,-0.050577,-4.7085e-05,0.0021,-0.050602,-0.040608,0.056593
3335,1,0.042533999999999995,-0.049101,0.00084234,0.0021,-0.049885000000000006,-0.042578,0.052104
3336,1,0.043769999999999996,-0.043898,0.00034332,0.0021,-0.043791000000000004,-0.043816,0.05565
3337,1,0.04286,-0.045992,0.0013436,0.0021,-0.045698,-0.042595,0.052117
3338,1,0.040535,-0.046294999999999996,-0.00022939,0.0021,-0.046245999999999995,-0.040833,0.057495000000000004
3339,1,0.039445999999999995,-0.047548,0.00052451,0.0021,-0.047781,-0.039348,0.053762
3340,1,0.040306,-0.045005,0.0010944000000000001,0.0021,-0.045518,-0.038782,0.050276999999999995
3341,1,0.035493000000000004,-0.049244,-0.0010207,0.0021,-0.049685,-0.037361,0.050426
3342,1,0.036877,-0.044475,5.1071999999999995e-05,0.0021,-0.044679,-0.037315,0.055720000000000006
3343,1,0.036093,-0.049277,0.000178,0.0021,-0.049212,-0.03665,0.056642
3344,1,0.039922000000000006,-0.042688,0.00052381,0.0021,-0.042587,-0.03995,0.053042
3345,1,0.040083999999999995,-0.042057,0.00010531,0.0021,-0.042102999999999995,-0.040277,0.057195
3346,1,0.041961,-0.039342,0.00015549999999999999,0.0021,-0.03932,-0.042173,0.054707000000000006
3347,1,0.039451,-0.038599,3.2437e-05,0.0021,-0.038726,-0.039554,0.051458000000000004
3348,1,0.037239999999999995,-0.039866000000000006,2.0761e-05,0.0021,-0.039856,-0.037473,0.055038
3349,1,0.03682,-0.036947,7.8121e-05,0.0021,-0.036919,-0.037211,0.058023000000000005
3350,1,0.039904,-0.035743000000000004,0.00010525,0.0021,-0.035697,-0.040137,0.055275
3351,1,0.041382999999999996,-0.035065,0.0001158,0.0021,-0.035028,-0.041529,0.051374
3352,1,0.042339,-0.032399000000000004,0.00013967,0.0021,-0.032297,-0.042633,0.054360000000000006
3353,1,0.039393,-0.029437,0.0001525,0.0021,-0.029293,-0.039631,0.05421
3354,1,0.039469,-0.032126,0.00010982,0.0021,-0.032074,-0.0397,0.057342
3355,1,0.041852,-0.031170999999999997,0.00015393,0.0021,-0.031106,-0.042148000000000005,0.050039
3356,1,0.038002,-0.032927,9.412e-05,0.0021,-0.032698000000000005,-0.038081,0.050867
3357,1,0.042365,-0.028783,7.8071e-05,0.0021,-0.028554000000000003,-0.042549000000000003,0.057235
3358,1,0.038318,-0.028827999999999996,0.00015106,0.0021,-0.028569,-0.038482,0.050245
3359,1,0.036913999999999995,-0.028924000000000002,3.6915e-05,0.0021,-0.028827,-0.037099,0.057857000000000006
3360,1,0.043325,-0.028562,0.00014106,0.0021,-0.028388999999999998,-0.043586,0.053173000000000005
3361,1,0.039289,-0.025993000000000002,0.00012459,0.0021,-0.025737,-0.039543,0.056435
3362,1,0.040182,-0.025872000000000003,0.00013843,0.0021,-0.025494,-0.04048,0.05235599999999999
3363,1,0.041694,-0.022101,0.00011079,0.0021,-0.021712000000000002,-0.04225,0.051924
3364,1,0.042901,-0.024402,0.00014278,0.0021,-0.024114,-0.043212,0.055222
3365,1,0.039472,-0.022058,6.3268e-05,0.0021,-0.021703999999999998,-0.039782,0.055313
3366,1,0.037672000000000004,-0.022613,2.9061e-05,0.0021,-0.022162,-0.038083,0.051503
3367,1,0.036160000000000005,-0.026499,0.00043271,0.0021,-0.026492,-0.03658,0.053559
3368,1,0.043164999999999995,-0.020401,5.3133999999999996e-05,0.0021,-0.02002,-0.04356,0.056035
3369,1,0.04257,-0.018175999999999998,0.00011719,0.0021,-0.017684000000000002,-0.043224,0.052572
3370,1,0.040598,-0.015668,0.00011171,0.0021,-0.015233000000000002,-0.040999,0.055139
3371,1,0.04069,-0.015394,0.00084108,0.0021,-0.014972,-0.041168,0.050126
3372,1,0.03845,-0.018550999999999998,0.00020595,0.0021,-0.018119999999999997,-0.039103,0.051976999999999995
3373,1,0.039542,-0.018755,4.0694e-06,0.0021,-0.018313,-0.039919,0.057767
3374,1,0.036541000000000004,-0.016603,9.5692e-05,0.0021,-0.015957,-0.036888,0.056086000000000004
3375,1,0.037752,-0.013637999999999999,0.00039859,0.0021,-0.013116,-0.037877999999999995,0.053166
3376,1,0.038367,-0.012786,0.00019224,0.0021,-0.012315999999999999,-0.038787999999999996,0.057182000000000004
3377,1,0.042493,-0.012545,-3.2176e-05,0.0021,-0.012032,-0.042967,0.057002
3378,1,0.041752,-0.012278,0.00030813,0.0021,-0.011767,-0.041838,0.052929
3379,1,0.041854,-0.007614699999999999,-0.0013456,0.0021,-0.007933599999999999,-0.042501,0.050874
3380,1,0.040011,-0.008304700000000002,0.00035326,0.0021,-0.0079212,-0.039847,0.055577
3381,1,0.037488,-0.0096804,-0.00037287,0.0021,-0.009193799999999999,-0.038605,0.051775
3382,1,0.043209,-0.0045432,0.00032296,0.0021,-0.0048481,-0.042352,0.053767999999999996
3383,1,0.039925,-0.0050663999999999995,0.0011382999999999999,0.0021,-0.0041194,-0.039376,0.05729
3384,1,0.035979000000000004,-0.0025404,-0.00083227,0.0021,-0.0047222,-0.038189,0.053308
